BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults - Set 1, Under8.5 -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 29+ +390
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults - Set 1, Over8.5 -115
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Set With Most Aces (Between First Two), First Set +105
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Set With Most Aces (Between First Two), Tie +690
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 2 Aces, Borna Gojo -667
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces - Set 1, Under6.5 -139
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Set With Most Aces (Between First Two), Second set +107
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 2 Aces, Christian Garin +270
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 3 Aces, Borna Gojo -909
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 3 Aces, Christian Garin +340
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces - Set 1, Over6.5 +102
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 3 Aces, Neither +7900
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 2 Aces, Neither +44900
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 4 Aces, Borna Gojo -1111
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 4 Aces, Neither +2600
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 4 Aces, Christian Garin +440
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 5 Aces, Neither +1200
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 5 Aces, Christian Garin +600
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 5 Aces, Borna Gojo -1111
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 6 Aces, Christian Garin +850
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 7 Aces, Borna Gojo -625
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 7 Aces, Christian Garin +1250
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 6 Aces, Borna Gojo -909
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 8 Aces, Borna Gojo -417
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 6 Aces, Neither +650
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 8 Aces, Christian Garin +1900
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 8 Aces, Neither +255
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces - Set 1, Over4.5 -108
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces - Set 1, Over1.5 -139
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces - Set 1, Under1.5 +100
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Most Aces, Borna Gojo -2500
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces - Set 1, Under4.5 -128
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Race To 7 Aces, Neither +390
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Most Aces, Christian Garin +750
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, First Ace, Christian Garin +265
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, First Ace, Borna Gojo -417
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, Over13.5 -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, Under13.5 -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, 13+ -161
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Total Aces and Double Faults, 14+ -118
