BettingSite, Event Tab, League, Event, Market, Stats
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Score (Set 1), 3 - 6 +680 4 - 6 +800 6 - 7 +900 2 - 6 +1700 5 - 7 +1750 1 - 6 +2600 0 - 6 +10900
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Games Odd/Even (Set 2), Odd -110 Even -128
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Score (Set 2), 4 - 6 +690 3 - 6 +775 6 - 7 +900 2 - 6 +1600 5 - 7 +1750 1 - 6 +3100 0 - 6 +10900
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, 1st Set Correct Score (Multiple), 6-0 6-1 or 6-2 +430 6-3 or 6-4 +200 7-5 or 7-6 +450 0-6 1-6 or 2-6 +1050 3-6 or 4-6 +345 5-7 or 6-7 +600
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Laslo Djere Win a Set, Yes -556 No +380
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Score (Set 2), 6 - 4 +430 6 - 3 +490 6 - 2 +725 7 - 6 +725 7 - 5 +1250 6 - 1 +1400 6 - 0 +4900
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Christopher O'Connell Win a Set, Yes -161 No +122
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Christopher O'Connell Win 2 Sets, Yes +162 No -200
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set to end 6:0 or 0:6, Yes +925 No -3333
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Both Players to Win a Set, Yes +125 No -167
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner (Set 1), Dusan Lajovic -118 Zhizhen Zhang -111
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Betting, 2 - 0 +205 2 - 1 +310
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner (Set 2), Dusan Lajovic -118 Zhizhen Zhang -111
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Setcast, Dusan Lajovic - Dusan Lajovic +205 Zhizhen Zhang - Zhizhen Zhang +220 Zhizhen Zhang - Dusan Lajovic - Dusan Lajovic +660 Dusan Lajovic - Zhizhen Zhang - Dusan Lajovic +660 Zhizhen Zhang - Dusan Lajovic - Zhizhen Zhang +670 Dusan Lajovic - Zhizhen Zhang - Zhizhen Zhang +670
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Betting, 0 - 2 +220 1 - 2 +320
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Match Handicap (Set), Dusan Lajovic-1.5 +205 Zhizhen Zhang+1.5 -278 Dusan Lajovic+1.5 -303 Zhizhen Zhang-1.5 +220
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner & Set Games (Set 1), Dusan Lajovic and Over9.5 +235 Dusan Lajovic and Under9.5 +255 Zhizhen Zhang and Over9.5 +245 Zhizhen Zhang and Under9.5 +270
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner & Set Games (Set 1), Dusan Lajovic and Over10.5 +510 Dusan Lajovic and Under10.5 +140 Zhizhen Zhang and Over10.5 +520 Zhizhen Zhang and Under10.5 +150
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Laslo Djere Win 2 Sets, Yes -200 No +162
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner & Set Games (Set 2), Dusan Lajovic and Over9.5 +235 Dusan Lajovic and Under9.5 +260 Zhizhen Zhang and Over9.5 +240 Zhizhen Zhang and Under9.5 +275
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Game Spread  (Set 1), Dusan Lajovic+1.5 -161 Zhizhen Zhang-1.5 +122
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Set Winner & Set Games (Set 2), Dusan Lajovic and Over10.5 +510 Dusan Lajovic and Under10.5 +140 Zhizhen Zhang and Over10.5 +520 Zhizhen Zhang and Under10.5 +150
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Game Spread  (Set 2), Dusan Lajovic+1.5 -161 Zhizhen Zhang-1.5 +122
Betano, Set Markets, Kitzbuhel, Dusan Lajovic - Zhizhen Zhang, Game Spread  (Set 2), Dusan Lajovic-1.5 +115 Zhizhen Zhang+1.5 -154
