BettingSite, Event Tab, League, Event, Market, Stats
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Cincinnati Bengals/Cincinnati Bengals +142
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Game to go to Overtime, No -2000
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Cincinnati Bengals/Cleveland Browns +725
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Tie/Cleveland Browns +1850
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Tie/Cincinnati Bengals +1600
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Cleveland Browns/Cincinnati Bengals +660
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Tie/Tie +7900
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Cleveland Browns/Tie +2500
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime/Full time, Cleveland Browns/Cleveland Browns +195
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Game to go to Overtime, Yes +825
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime with the most scored points, 1st Half -115
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime with the most scored points, Second Half +112
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Highest Scoring Quarter, First Quarter +630
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Halftime with the most scored points, Draw +1550
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Highest Scoring Quarter, Second Quarter +182
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Highest Scoring Quarter, Fourth Quarter +220
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Highest Scoring Quarter, Third Quarter +520
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 10 -122
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 10 +100
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Highest Scoring Quarter, Draw +550
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 15 -125
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 15 +102
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 20 -128
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 25 +107
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 25 -133
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 30 -133
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 20 +105
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 35 -139
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cincinnati Bengals to 40 -143
Betano, Props, NFL, Cincinnati Bengals @ Cleveland Browns, Race to X Points (Point X), Cleveland Browns to 35 +115
